DATE,RESTAURANT,TYPE,DATE_TIME,uid
2013-05-01 21:00:29,Courtyard Cafe,Snack,2013-05-01 21:00:29,u04
2013-05-01 22:58:46,Collis Cafe,Snack,2013-05-01 22:58:46,u04
2013-05-02 08:25:55,53 Commons,Breakfast,2013-05-02 08:25:55,u04
2013-05-02 08:58:53,King Arthur Flour Coffee Bar,Snack,2013-05-02 08:58:53,u04
2013-05-02 13:21:01,King Arthur Flour Coffee Bar,Lunch,2013-05-02 13:21:01,u04
2013-05-02 16:11:23,Collis Cafe,Snack,2013-05-02 16:11:23,u04
2013-05-02 17:06:38,Collis Cafe,Snack,2013-05-02 17:06:38,u04
2013-05-02 20:31:46,Courtyard Cafe,Snack,2013-05-02 20:31:46,u04
2013-05-02 22:23:50,Collis Cafe,Snack,2013-05-02 22:23:50,u04
2013-05-03 07:58:48,Collis Cafe,Snack,2013-05-03 07:58:48,u04
2013-05-05 13:49:33,53 Commons,Lunch,2013-05-05 13:49:33,u04
2013-05-05 15:21:05,King Arthur Flour Coffee Bar,Snack,2013-05-05 15:21:05,u04
2013-05-05 18:51:15,53 Commons,Supper,2013-05-05 18:51:15,u04
2013-05-06 08:18:27,Collis Cafe,Snack,2013-05-06 08:18:27,u04
2013-05-06 11:18:37,Collis Cafe,Lunch,2013-05-06 11:18:37,u04
2013-05-06 13:50:45,Collis Cafe,Snack,2013-05-06 13:50:45,u04
2013-05-06 17:39:12,53 Commons,Supper,2013-05-06 17:39:12,u04
2013-05-06 22:35:27,Collis Cafe,Snack,2013-05-06 22:35:27,u04
2013-05-07 07:22:31,Collis Cafe,Breakfast,2013-05-07 07:22:31,u04
2013-05-07 11:27:01,Collis Cafe,Lunch,2013-05-07 11:27:01,u04
2013-05-07 19:26:17,53 Commons,Supper,2013-05-07 19:26:17,u04
2013-05-07 21:45:23,King Arthur Flour Coffee Bar,Snack,2013-05-07 21:45:23,u04
2013-05-08 08:21:18,Collis Cafe,Snack,2013-05-08 08:21:18,u04
2013-05-08 10:19:36,King Arthur Flour Coffee Bar,Snack,2013-05-08 10:19:36,u04
2013-05-08 12:04:53,Collis Cafe,Lunch,2013-05-08 12:04:53,u04
2013-05-08 14:17:47,Novack Cafe,Snack,2013-05-08 14:17:47,u04
2013-05-09 08:00:03,Collis Cafe,Snack,2013-05-09 08:00:03,u04
2013-05-09 09:16:00,King Arthur Flour Coffee Bar,Snack,2013-05-09 09:16:00,u04
2013-05-09 10:33:57,Novack Cafe,Snack,2013-05-09 10:33:57,u04
2013-05-09 11:38:14,Collis Cafe,Snack,2013-05-09 11:38:14,u04
2013-05-09 16:27:36,King Arthur Flour Coffee Bar,Snack,2013-05-09 16:27:36,u04
2013-05-09 16:33:24,Novack Cafe,Snack,2013-05-09 16:33:24,u04
2013-05-09 17:57:06,Courtyard Cafe,Snack,2013-05-09 17:57:06,u04
2013-05-09 20:49:55,Courtyard Cafe,Supper,2013-05-09 20:49:55,u04
2013-05-09 23:17:53,Collis Cafe,Snack,2013-05-09 23:17:53,u04
2013-05-10 08:26:30,Collis Cafe,Breakfast,2013-05-10 08:26:30,u04
2013-05-10 11:13:52,King Arthur Flour Coffee Bar,Lunch,2013-05-10 11:13:52,u04
2013-05-10 15:11:32,Collis Cafe,Snack,2013-05-10 15:11:32,u04
2013-05-10 18:42:03,53 Commons,Supper,2013-05-10 18:42:03,u04
2013-05-10 22:12:58,Collis Cafe,Snack,2013-05-10 22:12:58,u04
2013-05-11 10:06:04,53 Commons,Breakfast,2013-05-11 10:06:04,u04
2013-05-11 13:11:11,Courtyard Cafe,Snack,2013-05-11 13:11:11,u04
2013-05-11 15:52:05,King Arthur Flour Coffee Bar,Snack,2013-05-11 15:52:05,u04
2013-05-11 18:13:46,Courtyard Cafe,Snack,2013-05-11 18:13:46,u04
2013-05-12 11:44:42,King Arthur Flour Coffee Bar,Lunch,2013-05-12 11:44:42,u04
2013-05-12 14:45:24,King Arthur Flour Coffee Bar,Lunch,2013-05-12 14:45:24,u04
2013-05-12 17:43:20,53 Commons,Supper,2013-05-12 17:43:20,u04
2013-05-12 23:08:06,Collis Cafe,Snack,2013-05-12 23:08:06,u04
2013-05-13 07:40:26,Collis Cafe,Breakfast,2013-05-13 07:40:26,u04
2013-05-13 09:56:47,Collis Cafe,Snack,2013-05-13 09:56:47,u04
2013-05-13 11:42:30,Novack Cafe,Snack,2013-05-13 11:42:30,u04
2013-05-13 12:11:58,Collis Cafe,Lunch,2013-05-13 12:11:58,u04
2013-05-13 14:24:57,Collis Cafe,Snack,2013-05-13 14:24:57,u04
2013-05-13 17:16:30,53 Commons,Supper,2013-05-13 17:16:30,u04
2013-05-13 18:52:11,King Arthur Flour Coffee Bar,Supper,2013-05-13 18:52:11,u04
2013-05-14 08:31:41,Collis Cafe,Breakfast,2013-05-14 08:31:41,u04
2013-05-14 10:39:48,Novack Cafe,Snack,2013-05-14 10:39:48,u04
2013-05-14 11:21:58,Collis Cafe,Lunch,2013-05-14 11:21:58,u04
2013-05-14 13:27:18,King Arthur Flour Coffee Bar,Snack,2013-05-14 13:27:18,u04
2013-05-14 17:37:09,King Arthur Flour Coffee Bar,Snack,2013-05-14 17:37:09,u04
2013-05-14 20:16:50,53 Commons,Supper,2013-05-14 20:16:50,u04
2013-05-15 09:24:59,Collis Cafe,Snack,2013-05-15 09:24:59,u04
2013-05-15 09:35:37,King Arthur Flour Coffee Bar,Snack,2013-05-15 09:35:37,u04
2013-05-15 11:33:57,Collis Cafe,Lunch,2013-05-15 11:33:57,u04
2013-05-15 13:51:02,Collis Cafe,Snack,2013-05-15 13:51:02,u04
2013-05-15 18:57:21,53 Commons,Supper,2013-05-15 18:57:21,u04
2013-01-05 18:05:33,53 Commons,Supper,2013-01-05 18:05:33,u10
2013-01-06 08:37:23,53 Commons,Breakfast,2013-01-06 08:37:23,u10
2013-01-06 11:47:17,Courtyard Cafe,Lunch,2013-01-06 11:47:17,u10
2013-01-06 18:00:59,53 Commons,Supper,2013-01-06 18:00:59,u10
2013-01-07 09:02:56,53 Commons,Breakfast,2013-01-07 09:02:56,u10
2013-01-07 12:50:11,Novack Cafe,Lunch,2013-01-07 12:50:11,u10
2013-01-07 16:44:41,Courtyard Cafe,Supper,2013-01-07 16:44:41,u10
2013-01-08 08:39:08,53 Commons,Breakfast,2013-01-08 08:39:08,u10
2013-01-08 11:58:46,Novack Cafe,Lunch,2013-01-08 11:58:46,u10
2013-01-08 17:10:26,Courtyard Cafe,Supper,2013-01-08 17:10:26,u10
2013-01-09 08:29:11,53 Commons,Breakfast,2013-01-09 08:29:11,u10
2013-01-09 12:35:14,Novack Cafe,Lunch,2013-01-09 12:35:14,u10
2013-01-09 18:46:42,Courtyard Cafe,Supper,2013-01-09 18:46:42,u10
2013-01-10 08:32:26,53 Commons,Breakfast,2013-01-10 08:32:26,u10
2013-01-10 13:37:51,Novack Cafe,Lunch,2013-01-10 13:37:51,u10
2013-01-10 18:04:40,Courtyard Cafe,Supper,2013-01-10 18:04:40,u10
2013-01-11 08:33:26,53 Commons,Breakfast,2013-01-11 08:33:26,u10
2013-01-11 12:42:01,Novack Cafe,Lunch,2013-01-11 12:42:01,u10
2013-01-11 17:32:29,Courtyard Cafe,Supper,2013-01-11 17:32:29,u10
2013-01-12 08:34:20,53 Commons,Breakfast,2013-01-12 08:34:20,u10
2013-01-12 18:09:04,Courtyard Cafe,Supper,2013-01-12 18:09:04,u10
2013-01-13 08:36:24,53 Commons,Breakfast,2013-01-13 08:36:24,u10
2013-01-13 13:04:58,Courtyard Cafe,Lunch,2013-01-13 13:04:58,u10
2013-01-13 17:01:47,53 Commons,Supper,2013-01-13 17:01:47,u10
2013-01-14 08:29:42,53 Commons,Breakfast,2013-01-14 08:29:42,u10
2013-01-14 12:52:08,Novack Cafe,Lunch,2013-01-14 12:52:08,u10
2013-01-14 17:50:33,Courtyard Cafe,Supper,2013-01-14 17:50:33,u10
2013-01-15 08:31:45,53 Commons,Breakfast,2013-01-15 08:31:45,u10
2013-01-15 13:48:15,Novack Cafe,Lunch,2013-01-15 13:48:15,u10
2013-01-15 18:46:59,Courtyard Cafe,Supper,2013-01-15 18:46:59,u10
2013-01-16 08:31:04,53 Commons,Breakfast,2013-01-16 08:31:04,u10
2013-01-16 13:15:40,Novack Cafe,Lunch,2013-01-16 13:15:40,u10
2013-01-16 18:28:45,Courtyard Cafe,Supper,2013-01-16 18:28:45,u10
2013-01-17 08:42:01,53 Commons,Breakfast,2013-01-17 08:42:01,u10
2013-01-17 13:09:19,Novack Cafe,Lunch,2013-01-17 13:09:19,u10
2013-01-17 18:24:44,Courtyard Cafe,Supper,2013-01-17 18:24:44,u10
2013-01-18 08:33:50,53 Commons,Breakfast,2013-01-18 08:33:50,u10
2013-01-18 17:48:00,Courtyard Cafe,Supper,2013-01-18 17:48:00,u10
2013-01-19 08:37:13,53 Commons,Breakfast,2013-01-19 08:37:13,u10
2013-01-19 12:21:11,Courtyard Cafe,Lunch,2013-01-19 12:21:11,u10
2013-01-19 19:33:01,Courtyard Cafe,Supper,2013-01-19 19:33:01,u10
2013-01-20 08:32:57,53 Commons,Breakfast,2013-01-20 08:32:57,u10
2013-01-20 12:11:29,Courtyard Cafe,Lunch,2013-01-20 12:11:29,u10
2013-01-20 18:11:44,Courtyard Cafe,Supper,2013-01-20 18:11:44,u10
2013-01-20 21:07:40,Courtyard Cafe,Supper,2013-01-20 21:07:40,u10
2013-01-21 11:50:18,Courtyard Cafe,Lunch,2013-01-21 11:50:18,u10
2013-01-21 19:05:12,Courtyard Cafe,Supper,2013-01-21 19:05:12,u10
2013-01-22 08:48:03,53 Commons,Breakfast,2013-01-22 08:48:03,u10
2013-01-22 13:48:51,Novack Cafe,Lunch,2013-01-22 13:48:51,u10
2013-01-22 18:03:58,Courtyard Cafe,Supper,2013-01-22 18:03:58,u10
2013-01-23 08:47:38,53 Commons,Breakfast,2013-01-23 08:47:38,u10
2013-01-23 19:35:30,Courtyard Cafe,Supper,2013-01-23 19:35:30,u10
2013-01-24 08:44:30,53 Commons,Breakfast,2013-01-24 08:44:30,u10
2013-01-24 13:50:31,Novack Cafe,Lunch,2013-01-24 13:50:31,u10
2013-01-24 18:12:18,Courtyard Cafe,Supper,2013-01-24 18:12:18,u10
2013-01-25 08:29:57,53 Commons,Breakfast,2013-01-25 08:29:57,u10
2013-01-25 12:38:17,Novack Cafe,Lunch,2013-01-25 12:38:17,u10
2013-01-25 19:30:48,Courtyard Cafe,Supper,2013-01-25 19:30:48,u10
2013-01-25 22:44:13,Collis Market,Snack,2013-01-25 22:44:13,u10
2013-01-25 22:48:14,Collis Cafe,Supper,2013-01-25 22:48:14,u10
2013-01-26 08:40:30,53 Commons,Breakfast,2013-01-26 08:40:30,u10
2013-01-26 12:14:15,Courtyard Cafe,Lunch,2013-01-26 12:14:15,u10
2013-01-26 18:04:52,Courtyard Cafe,Supper,2013-01-26 18:04:52,u10
2013-01-27 08:42:51,53 Commons,Breakfast,2013-01-27 08:42:51,u10
2013-01-27 12:11:34,Courtyard Cafe,Lunch,2013-01-27 12:11:34,u10
2013-01-27 18:21:33,Courtyard Cafe,Supper,2013-01-27 18:21:33,u10
2013-01-28 08:47:54,53 Commons,Breakfast,2013-01-28 08:47:54,u10
2013-01-28 12:46:17,Novack Cafe,Lunch,2013-01-28 12:46:17,u10
2013-01-28 18:26:11,Courtyard Cafe,Supper,2013-01-28 18:26:11,u10
2013-01-29 08:48:28,53 Commons,Breakfast,2013-01-29 08:48:28,u10
2013-01-29 13:42:35,Novack Cafe,Lunch,2013-01-29 13:42:35,u10
2013-01-29 19:31:59,Courtyard Cafe,Supper,2013-01-29 19:31:59,u10
2013-01-30 08:53:37,53 Commons,Breakfast,2013-01-30 08:53:37,u10
2013-01-30 12:47:09,Novack Cafe,Lunch,2013-01-30 12:47:09,u10
2013-01-30 17:29:16,Courtyard Cafe,Supper,2013-01-30 17:29:16,u10
2013-01-31 08:57:31,53 Commons,Breakfast,2013-01-31 08:57:31,u10
2013-01-31 19:29:14,Courtyard Cafe,Supper,2013-01-31 19:29:14,u10
2013-02-01 09:02:13,53 Commons,Breakfast,2013-02-01 09:02:13,u10
2013-02-01 12:48:11,Novack Cafe,Lunch,2013-02-01 12:48:11,u10
2013-02-01 19:15:26,Courtyard Cafe,Supper,2013-02-01 19:15:26,u10
2013-02-02 08:41:59,53 Commons,Breakfast,2013-02-02 08:41:59,u10
2013-02-02 12:18:31,Courtyard Cafe,Lunch,2013-02-02 12:18:31,u10
2013-02-02 18:03:43,Courtyard Cafe,Supper,2013-02-02 18:03:43,u10
2013-02-03 08:39:54,53 Commons,Breakfast,2013-02-03 08:39:54,u10
2013-02-03 12:16:57,Courtyard Cafe,Lunch,2013-02-03 12:16:57,u10
2013-02-03 17:58:28,Courtyard Cafe,Supper,2013-02-03 17:58:28,u10
2013-02-04 09:02:11,53 Commons,Breakfast,2013-02-04 09:02:11,u10
2013-02-04 16:59:20,Courtyard Cafe,Supper,2013-02-04 16:59:20,u10
2013-02-05 08:37:17,53 Commons,Breakfast,2013-02-05 08:37:17,u10
2013-02-05 13:48:54,Novack Cafe,Lunch,2013-02-05 13:48:54,u10
2013-02-05 17:27:19,Courtyard Cafe,Supper,2013-02-05 17:27:19,u10
2013-02-06 11:08:36,Novack Cafe,Lunch,2013-02-06 11:08:36,u10
2013-02-06 16:31:22,Courtyard Cafe,Supper,2013-02-06 16:31:22,u10
2013-02-07 08:58:41,53 Commons,Breakfast,2013-02-07 08:58:41,u10
2013-02-07 14:19:43,Novack Cafe,Lunch,2013-02-07 14:19:43,u10
2013-02-07 19:12:43,Courtyard Cafe,Supper,2013-02-07 19:12:43,u10
2013-02-08 09:52:59,53 Commons,Breakfast,2013-02-08 09:52:59,u10
2013-02-08 14:57:31,Courtyard Cafe,Lunch,2013-02-08 14:57:31,u10
2013-02-08 19:28:24,Courtyard Cafe,Supper,2013-02-08 19:28:24,u10
2013-02-09 08:36:01,53 Commons,Breakfast,2013-02-09 08:36:01,u10
2013-02-09 12:21:31,Courtyard Cafe,Lunch,2013-02-09 12:21:31,u10
2013-02-09 20:11:23,Courtyard Cafe,Supper,2013-02-09 20:11:23,u10
2013-02-10 08:33:23,53 Commons,Breakfast,2013-02-10 08:33:23,u10
2013-02-10 12:19:40,Courtyard Cafe,Lunch,2013-02-10 12:19:40,u10
2013-02-10 20:47:52,Courtyard Cafe,Supper,2013-02-10 20:47:52,u10
2013-02-11 09:01:23,53 Commons,Breakfast,2013-02-11 09:01:23,u10
2013-02-11 13:02:20,Novack Cafe,Lunch,2013-02-11 13:02:20,u10
2013-02-11 19:26:26,Courtyard Cafe,Supper,2013-02-11 19:26:26,u10
2013-02-12 08:40:49,53 Commons,Breakfast,2013-02-12 08:40:49,u10
2013-02-12 12:25:51,Novack Cafe,Lunch,2013-02-12 12:25:51,u10
2013-02-12 17:28:50,Courtyard Cafe,Supper,2013-02-12 17:28:50,u10
2013-02-13 08:43:12,53 Commons,Breakfast,2013-02-13 08:43:12,u10
2013-02-13 12:50:43,Novack Cafe,Lunch,2013-02-13 12:50:43,u10
2013-02-13 13:21:51,Novack Cafe,Lunch,2013-02-13 13:21:51,u10
2013-02-13 17:58:15,Courtyard Cafe,Supper,2013-02-13 17:58:15,u10
2013-02-13 21:16:19,Courtyard Cafe,Supper,2013-02-13 21:16:19,u10
2013-02-14 09:08:21,53 Commons,Breakfast,2013-02-14 09:08:21,u10
2013-02-14 12:10:37,Courtyard Cafe,Lunch,2013-02-14 12:10:37,u10
2013-02-15 23:50:09,Courtyard Cafe,Supper,2013-02-15 23:50:09,u10
2013-02-16 08:41:10,53 Commons,Breakfast,2013-02-16 08:41:10,u10
2013-02-16 12:21:11,Courtyard Cafe,Lunch,2013-02-16 12:21:11,u10
2013-02-16 17:43:42,Courtyard Cafe,Supper,2013-02-16 17:43:42,u10
2013-02-17 08:44:44,53 Commons,Breakfast,2013-02-17 08:44:44,u10
2013-02-17 12:11:14,Courtyard Cafe,Lunch,2013-02-17 12:11:14,u10
2013-02-17 18:36:19,53 Commons,Supper,2013-02-17 18:36:19,u10
2013-02-18 09:02:46,53 Commons,Breakfast,2013-02-18 09:02:46,u10
2013-02-18 18:30:42,Courtyard Cafe,Supper,2013-02-18 18:30:42,u10
2013-02-19 08:52:27,53 Commons,Breakfast,2013-02-19 08:52:27,u10
2013-02-19 13:08:26,Novack Cafe,Lunch,2013-02-19 13:08:26,u10
2013-02-19 18:59:12,Courtyard Cafe,Supper,2013-02-19 18:59:12,u10
2013-02-20 08:38:01,53 Commons,Breakfast,2013-02-20 08:38:01,u10
2013-02-20 13:10:06,Novack Cafe,Lunch,2013-02-20 13:10:06,u10
2013-02-20 19:56:06,Courtyard Cafe,Supper,2013-02-20 19:56:06,u10
2013-02-21 08:41:42,53 Commons,Breakfast,2013-02-21 08:41:42,u10
2013-02-21 18:57:37,Courtyard Cafe,Supper,2013-02-21 18:57:37,u10
2013-02-21 22:49:19,Courtyard Cafe,Supper,2013-02-21 22:49:19,u10
2013-02-22 08:40:41,53 Commons,Breakfast,2013-02-22 08:40:41,u10
2013-02-22 12:40:56,Novack Cafe,Lunch,2013-02-22 12:40:56,u10
2013-02-22 19:13:59,Courtyard Cafe,Supper,2013-02-22 19:13:59,u10
2013-02-23 08:45:24,53 Commons,Breakfast,2013-02-23 08:45:24,u10
2013-02-23 12:13:50,Courtyard Cafe,Lunch,2013-02-23 12:13:50,u10
2013-02-23 17:53:42,Courtyard Cafe,Supper,2013-02-23 17:53:42,u10
2013-02-24 08:45:18,53 Commons,Breakfast,2013-02-24 08:45:18,u10
2013-02-24 13:35:07,Courtyard Cafe,Lunch,2013-02-24 13:35:07,u10
2013-02-24 18:00:08,Courtyard Cafe,Supper,2013-02-24 18:00:08,u10
2013-02-25 12:18:17,53 Commons,Lunch,2013-02-25 12:18:17,u10
2013-02-25 17:55:56,Courtyard Cafe,Supper,2013-02-25 17:55:56,u10
2013-02-26 08:36:40,53 Commons,Breakfast,2013-02-26 08:36:40,u10
2013-02-26 13:14:16,Novack Cafe,Lunch,2013-02-26 13:14:16,u10
2013-02-26 19:58:06,Courtyard Cafe,Supper,2013-02-26 19:58:06,u10
2013-02-27 08:52:40,53 Commons,Breakfast,2013-02-27 08:52:40,u10
2013-02-27 11:47:10,Novack Cafe,Lunch,2013-02-27 11:47:10,u10
2013-02-27 19:01:30,Courtyard Cafe,Supper,2013-02-27 19:01:30,u10
2013-02-28 08:57:11,53 Commons,Breakfast,2013-02-28 08:57:11,u10
2013-02-28 14:20:56,Novack Cafe,Lunch,2013-02-28 14:20:56,u10
2013-02-28 17:51:58,Courtyard Cafe,Supper,2013-02-28 17:51:58,u10
2013-03-01 08:47:54,53 Commons,Breakfast,2013-03-01 08:47:54,u10
2013-03-01 12:18:13,Novack Cafe,Lunch,2013-03-01 12:18:13,u10
2013-03-01 17:53:38,Courtyard Cafe,Supper,2013-03-01 17:53:38,u10
2013-03-02 08:41:14,53 Commons,Breakfast,2013-03-02 08:41:14,u10
2013-03-02 12:17:19,Courtyard Cafe,Lunch,2013-03-02 12:17:19,u10
2013-03-02 20:12:41,Courtyard Cafe,Supper,2013-03-02 20:12:41,u10
2013-03-03 08:46:51,53 Commons,Breakfast,2013-03-03 08:46:51,u10
2013-03-03 12:08:48,Courtyard Cafe,Lunch,2013-03-03 12:08:48,u10
2013-03-03 19:53:42,Courtyard Cafe,Supper,2013-03-03 19:53:42,u10
2013-03-04 08:35:59,53 Commons,Breakfast,2013-03-04 08:35:59,u10
2013-03-04 17:04:27,Courtyard Cafe,Supper,2013-03-04 17:04:27,u10
2013-03-05 08:59:35,53 Commons,Breakfast,2013-03-05 08:59:35,u10
2013-03-05 12:44:18,Novack Cafe,Lunch,2013-03-05 12:44:18,u10
2013-03-05 18:04:35,Courtyard Cafe,Supper,2013-03-05 18:04:35,u10
2013-03-06 08:49:42,53 Commons,Breakfast,2013-03-06 08:49:42,u10
2013-03-06 12:57:51,Novack Cafe,Lunch,2013-03-06 12:57:51,u10
2013-03-06 19:43:57,Courtyard Cafe,Supper,2013-03-06 19:43:57,u10
2013-03-07 09:11:12,53 Commons,Breakfast,2013-03-07 09:11:12,u10
2013-03-07 13:15:20,Courtyard Cafe,Lunch,2013-03-07 13:15:20,u10
2013-03-07 18:01:06,Courtyard Cafe,Supper,2013-03-07 18:01:06,u10
2013-03-08 09:47:10,53 Commons,Breakfast,2013-03-08 09:47:10,u10
2013-03-08 12:41:26,Novack Cafe,Lunch,2013-03-08 12:41:26,u10
2013-03-08 19:33:32,Courtyard Cafe,Supper,2013-03-08 19:33:32,u10
2013-03-09 08:42:45,53 Commons,Breakfast,2013-03-09 08:42:45,u10
2013-03-09 12:06:30,Courtyard Cafe,Lunch,2013-03-09 12:06:30,u10
2013-03-09 17:12:40,Courtyard Cafe,Supper,2013-03-09 17:12:40,u10
2013-03-10 08:44:30,53 Commons,Breakfast,2013-03-10 08:44:30,u10
2013-03-10 12:07:59,Courtyard Cafe,Lunch,2013-03-10 12:07:59,u10
2013-03-10 18:12:18,Courtyard Cafe,Supper,2013-03-10 18:12:18,u10
2013-03-11 09:29:02,53 Commons,Breakfast,2013-03-11 09:29:02,u10
2013-03-11 11:04:53,Novack Cafe,Snack,2013-03-11 11:04:53,u10
2013-03-11 16:40:32,Courtyard Cafe,Supper,2013-03-11 16:40:32,u10
2013-03-11 22:10:24,Courtyard Cafe,Supper,2013-03-11 22:10:24,u10
2013-03-12 09:02:02,53 Commons,Breakfast,2013-03-12 09:02:02,u10
2013-03-12 12:59:32,53 Commons,Lunch,2013-03-12 12:59:32,u10
2013-03-12 16:59:47,Courtyard Cafe,Supper,2013-03-12 16:59:47,u10
2013-03-12 21:37:11,Courtyard Cafe,Supper,2013-03-12 21:37:11,u10
2013-03-13 09:32:52,53 Commons,Breakfast,2013-03-13 09:32:52,u10
2013-03-13 14:02:01,Novack Cafe,Lunch,2013-03-13 14:02:01,u10
2013-03-13 16:59:28,Courtyard Cafe,Supper,2013-03-13 16:59:28,u10
2013-03-14 00:03:20,Courtyard Cafe,Supper,2013-03-14 00:03:20,u10
2013-03-14 09:34:29,53 Commons,Breakfast,2013-03-14 09:34:29,u10
2013-03-14 13:48:50,Novack Cafe,Lunch,2013-03-14 13:48:50,u10
2013-03-14 18:53:58,Courtyard Cafe,Supper,2013-03-14 18:53:58,u10
2013-03-14 22:52:15,Courtyard Cafe,Supper,2013-03-14 22:52:15,u10
2013-03-15 09:56:30,53 Commons,Breakfast,2013-03-15 09:56:30,u10
2013-03-15 13:42:05,53 Commons,Lunch,2013-03-15 13:42:05,u10
2013-03-15 19:08:08,Courtyard Cafe,Supper,2013-03-15 19:08:08,u10
2013-03-18 18:23:22,Courtyard Cafe,Supper,2013-03-18 18:23:22,u10
2013-03-19 13:13:22,Courtyard Cafe,Lunch,2013-03-19 13:13:22,u10
2013-03-19 18:35:57,Courtyard Cafe,Supper,2013-03-19 18:35:57,u10
2013-03-20 18:12:15,Courtyard Cafe,Supper,2013-03-20 18:12:15,u10
2013-03-22 17:23:13,Courtyard Cafe,Supper,2013-03-22 17:23:13,u10
2013-03-23 17:32:32,53 Commons,Supper,2013-03-23 17:32:32,u10
2013-03-24 08:40:31,53 Commons,Breakfast,2013-03-24 08:40:31,u10
2013-03-24 14:19:46,Courtyard Cafe,Lunch,2013-03-24 14:19:46,u10
2013-03-24 18:08:22,Courtyard Cafe,Supper,2013-03-24 18:08:22,u10
2013-03-24 21:49:27,Courtyard Cafe,Supper,2013-03-24 21:49:27,u10
2013-03-25 08:39:52,53 Commons,Breakfast,2013-03-25 08:39:52,u10
2013-03-25 11:31:48,Courtyard Cafe,Lunch,2013-03-25 11:31:48,u10
2013-03-25 17:34:25,Courtyard Cafe,Supper,2013-03-25 17:34:25,u10
2013-03-26 08:35:39,53 Commons,Breakfast,2013-03-26 08:35:39,u10
2013-03-26 17:38:13,Courtyard Cafe,Supper,2013-03-26 17:38:13,u10
2013-03-27 08:44:50,53 Commons,Breakfast,2013-03-27 08:44:50,u10
2013-03-27 16:20:41,Courtyard Cafe,Supper,2013-03-27 16:20:41,u10
2013-03-28 08:42:23,53 Commons,Breakfast,2013-03-28 08:42:23,u10
2013-03-28 12:59:26,Novack Cafe,Lunch,2013-03-28 12:59:26,u10
2013-03-28 17:03:57,Courtyard Cafe,Supper,2013-03-28 17:03:57,u10
2013-03-29 08:37:13,53 Commons,Breakfast,2013-03-29 08:37:13,u10
2013-03-29 13:35:03,Novack Cafe,Lunch,2013-03-29 13:35:03,u10
2013-03-29 17:24:25,Courtyard Cafe,Supper,2013-03-29 17:24:25,u10
2013-03-30 08:40:30,53 Commons,Breakfast,2013-03-30 08:40:30,u10
2013-03-30 12:23:13,Courtyard Cafe,Lunch,2013-03-30 12:23:13,u10
2013-03-30 19:30:50,Courtyard Cafe,Supper,2013-03-30 19:30:50,u10
2013-03-31 08:40:09,53 Commons,Breakfast,2013-03-31 08:40:09,u10
2013-03-31 12:04:08,Courtyard Cafe,Lunch,2013-03-31 12:04:08,u10
2013-03-31 19:36:28,Courtyard Cafe,Supper,2013-03-31 19:36:28,u10
2013-03-31 23:31:55,Courtyard Cafe,Supper,2013-03-31 23:31:55,u10
2013-04-01 08:36:31,53 Commons,Breakfast,2013-04-01 08:36:31,u10
2013-04-01 13:37:51,Novack Cafe,Lunch,2013-04-01 13:37:51,u10
2013-04-01 18:01:26,Courtyard Cafe,Supper,2013-04-01 18:01:26,u10
2013-04-02 08:38:30,53 Commons,Breakfast,2013-04-02 08:38:30,u10
2013-04-02 14:26:38,Novack Cafe,Lunch,2013-04-02 14:26:38,u10
2013-04-02 18:57:30,Courtyard Cafe,Supper,2013-04-02 18:57:30,u10
2013-04-03 08:52:59,53 Commons,Breakfast,2013-04-03 08:52:59,u10
2013-04-03 18:11:29,Courtyard Cafe,Supper,2013-04-03 18:11:29,u10
2013-04-04 08:35:07,53 Commons,Breakfast,2013-04-04 08:35:07,u10
2013-04-04 13:01:40,Novack Cafe,Lunch,2013-04-04 13:01:40,u10
2013-04-04 17:37:09,Courtyard Cafe,Supper,2013-04-04 17:37:09,u10
2013-04-05 08:39:58,53 Commons,Breakfast,2013-04-05 08:39:58,u10
2013-04-05 13:39:25,Novack Cafe,Lunch,2013-04-05 13:39:25,u10
2013-04-05 18:13:09,Courtyard Cafe,Supper,2013-04-05 18:13:09,u10
2013-04-06 08:34:33,53 Commons,Breakfast,2013-04-06 08:34:33,u10
2013-04-06 12:12:14,Courtyard Cafe,Lunch,2013-04-06 12:12:14,u10
2013-04-06 18:13:23,Courtyard Cafe,Supper,2013-04-06 18:13:23,u10
2013-04-07 08:37:57,53 Commons,Breakfast,2013-04-07 08:37:57,u10
2013-04-07 12:14:27,Courtyard Cafe,Lunch,2013-04-07 12:14:27,u10
2013-04-07 18:36:44,Courtyard Cafe,Supper,2013-04-07 18:36:44,u10
2013-04-08 08:34:47,53 Commons,Breakfast,2013-04-08 08:34:47,u10
2013-04-08 14:11:54,53 Commons,Lunch,2013-04-08 14:11:54,u10
2013-04-08 18:23:52,Courtyard Cafe,Supper,2013-04-08 18:23:52,u10
2013-04-09 08:33:53,53 Commons,Breakfast,2013-04-09 08:33:53,u10
2013-04-10 12:40:56,53 Commons,Lunch,2013-04-10 12:40:56,u10
2013-04-10 14:16:10,53 Commons,Lunch,2013-04-10 14:16:10,u10
2013-04-10 14:38:27,Courtyard Cafe,Lunch,2013-04-10 14:38:27,u10
2013-04-10 20:11:52,Courtyard Cafe,Supper,2013-04-10 20:11:52,u10
2013-04-11 08:33:45,53 Commons,Breakfast,2013-04-11 08:33:45,u10
2013-04-11 13:56:24,53 Commons,Lunch,2013-04-11 13:56:24,u10
